Date;ES2YPrice;ES2YYield;ES2YSS;ES2YASS;ES2YZS;ES2YOaS;ES5YPrice;ES5YYield;ES5YSS;ES5YASS;ES5YZS;ES5YOaS;ES10YPrice;ES10YYield;ES10YSS;ES10YASS;ES10YZS;ES10YOaS;DE2YPrice;DE2YYield;DE2YSS;DE2YASS;DE2YZS;DE5YPrice;DE5YYield;DE5YSS;DE5YASS;DE5YZS;DE10YPrice;DE10YYield;DE10YSS;DE10YASS;DE10YZS;CH2YPrice;CH2YYield;CH2YSS;CH2YASS;CH2YZS;CH2YOaS;CH5YPrice;CH5YYield;CH5YSS;CH5YASS;CH5YZS;CH5YOaS;CH10YPrice;CH10YYield;CH10YSS;CH10YASS;CH10YZS;CH10YOaS;EURCHF
19-Apr-2013;101.330;2.051;165.300;164.700;165.600;165.600;105.080;3.320;255.300;260.200;257.400;257.400;105.890;4.628;311.200;316.700;318.700;318.700;100.427;0.023;-37.600;-35.600;-35.900;100.823;0.328;-44.100;-44.100;-44.800;102.275;1.252;-28.100;-28.000;-28.800;108.160;0.075;-12.542;-16.519;-15.8;-15.8;113.73;0.091;-26.611;-29.683;-27.9;-27.9;131.93;0.616;-37.399;-40.626;-35.6;-35.6;1.218
26-Apr-2013;101.480;1.953;158.200;158.400;159.000;159.000;105.900;3.125;241.500;246.700;242.700;242.700;108.820;4.277;282.700;293.500;290.300;290.300;100.456;0.005;-36.300;-33.900;-34.300;100.940;0.303;-41.200;-41.300;-42.000;102.663;1.209;-24.400;-24.700;-25.400;108.080;-0.069;-11.431;-15.77;-15.1;-15.1;113.76;0.049;-26.65;-30.783;-28.9;-28.9;132.28;0.594;-37.568;-39.883;-34.9;-34.9;1.228
03-May-2013;102.280;1.536;119.000;119.300;118.900;118.900;107.570;2.765;205.700;211.800;206.400;206.400;111.080;4.011;252.700;265.800;260.000;260.000;100.464;-0.001;-35.100;-31.400;-31.800;100.807;0.330;-38.900;-39.000;-39.700;102.334;1.245;-25.000;-25.400;-26.100;108.010;-0.075;-13.201;-17.923;-17.1;-17.1;113.8;0.059;-25.116;-29.658;-27.9;-27.9;132.45;0.607;-40.431;-44.458;-38.9;-38.9;1.226
10-May-2013;102.030;1.642;126.900;129.100;129.000;129.000;106.830;2.958;216.300;221.500;217.200;217.200;109.350;4.202;263.400;275.000;271.700;271.700;100.360;0.057;-32.900;-30.300;-30.700;99.050;0.449;-38.800;-38.700;-39.800;101.037;1.386;-23.200;-23.000;-23.900;107.890;-0.041;-13.439;-14.227;-13.6;-13.6;113.65;0.088;-25.378;-27.965;-26.3;-26.3;132.01;0.629;-38.459;-41.111;-36.1;-36.1;1.243
17-May-2013;101.910;1.686;136.900;138.900;138.700;138.700;106.600;2.957;226.500;232.400;227.800;227.800;109.230;4.209;268.700;281.000;277.700;277.700;100.047;-0.026;-36.100;-35.800;-36.400;99.515;0.353;-37.900;-37.400;-38.400;101.667;1.316;-20.900;-20.800;-21.600;107.860;-0.080;-14.825;-19.249;-18.4;-18.4;113.52;0.075;-25.241;-30.372;-28.6;-28.6;131.69;0.629;-40.562;-43.94;-38.6;-38.6;1.248
24-May-2013;101.400;1.977;160.000;162.300;162.800;162.800;105.270;3.264;244.600;249.300;246.600;246.600;107.710;4.444;283.100;291.600;291.300;291.300;99.972;0.014;-38.200;-37.900;-38.500;99.089;0.441;-41.000;-40.000;-41.200;100.645;1.431;-22.400;-22.300;-23.200;107.720;-0.086;-17.969;-21.771;-20.8;-20.8;113.36;0.164;-19.283;-23.428;-22.1;-22.1;131.29;0.684;-37.471;-40.014;-35.2;-35.2;1.243
31-May-2013;101.420;1.952;155.200;157.400;157.900;157.900;105.340;3.223;234.000;238.900;236.200;236.200;107.500;4.432;274.700;283.400;283.100;283.100;99.845;0.077;-34.700;-34.500;-35.100;98.807;0.499;-41.400;-40.600;-41.900;99.874;1.511;-20.300;-21.100;-22.100;107.650;-0.023;21.861;18.598;17.9;17.9;113.06;0.166;-25.796;-30.059;-28.4;-28.4;130.61;0.736;-41.045;-45.035;-39.8;-39.8;1.241
07-Jun-2013;101.120;2.102;160.900;164.200;165.100;165.100;104.750;3.353;236.600;241.000;239.200;239.200;106.260;4.559;280.700;287.700;288.800;288.800;99.644;0.178;-36.100;-34.400;-35.100;98.364;0.592;-42.900;-42.800;-44.300;99.562;1.546;-24.300;-24.800;-25.900;107.490;0.014;-11.468;-16.246;-15.6;-15.6;112.65;0.237;-22.241;-25.959;-24.6;-24.6;129.71;0.808;-39.155;-42.379;-37.6;-37.6;1.237
14-Jun-2013;100.960;2.195;174.600;177.500;178.700;178.700;104.440;3.428;249.200;251.700;250.300;250.300;106.340;4.576;284.800;290.600;292.100;292.100;99.742;0.131;-35.600;-34.500;-35.100;98.637;0.537;-44.100;-43.800;-45.200;99.879;1.513;-25.800;-25.600;-26.800;107.460;0.003;-12.5;-18.112;-17.4;-17.4;112.55;0.226;-28.834;-31.839;-30.1;-30.1;129.04;0.827;-44.813;-43.945;-39;-39;1.229
21-Jun-2013;100.720;2.349;174.000;178.500;180.100;180.100;103.230;3.697;249.900;251.000;251.800;251.800;103.990;4.882;291.300;293.100;298.800;298.800;99.459;0.279;-40.700;-36.800;-37.400;97.383;0.816;-45.800;-44.300;-46.300;97.889;1.740;-28.500;-28.100;-29.800;107.280;0.040;-13.212;-19.3;-18.6;-18.6;112.09;0.302;-30.048;-35.731;-33.9;-33.9;127.81;0.964;-39.71;-43.418;-38.9;-38.9;1.226
28-Jun-2013;100.770;2.294;173.700;181.800;183.300;183.300;103.690;3.583;245.900;248.600;248.600;248.600;96.970;4.765;273.400;262.500;280.200;280.200;99.626;0.193;-40.000;-37.600;-38.200;97.757;0.733;-43.800;-42.500;-44.200;97.939;1.730;-26.000;-25.700;-27.200;107.300;-0.019;-20.436;-27.514;-26.4;-26.4;112.03;0.343;-31.801;-34.915;-33.2;-33.2;127.04;1.041;-42.927;-44.483;-40;-40;1.229
05-Jul-2013;101.310;1.962;148.600;155.700;156.300;156.300;104.520;3.399;235.300;238.400;237.200;237.200;97.930;4.664;262.600;252.800;269.200;269.200;99.759;0.118;-39.400;-35.600;-36.100;98.117;0.646;-45.400;-44.600;-46.300;97.944;1.723;-26.200;-26.800;-28.500;107.260;-0.031;-14.888;-21.42;-20.6;-20.6;112.22;0.307;-25.948;-31.274;-29.7;-29.7;126.97;1.042;-38.282;-41.669;-37.6;-37.6;1.237
12-Jul-2013;101.060;2.110;162.200;167.800;168.700;168.700;103.870;3.504;251.800;254.000;253.200;253.200;96.910;4.787;287.600;275.000;293.900;293.900;99.811;0.097;-42.300;-37.700;-38.300;98.581;0.550;-47.300;-47.100;-48.600;99.489;1.554;-29.900;-30.300;-31.800;107.110;0.007;-12.571;-19.247;-18.5;-18.5;112.19;0.288;-27.316;-31.398;-29.8;-29.8;127.13;1.018;-36.552;-37.952;-34.1;-34.1;1.237
19-Jul-2013;101.210;1.976;151.600;158.400;159.100;159.100;104.520;3.372;243.400;246.700;245.100;245.100;97.810;4.677;280.700;270.100;287.000;287.000;99.830;0.090;-39.800;-35.600;-36.200;98.799;0.513;-47.100;-46.600;-48.100;99.775;1.525;-29.400;-29.600;-31.000;107.040;-0.004;-14.621;-18.482;-17.8;-17.8;112.14;0.258;-29.191;-33.925;-32.2;-32.2;127.31;0.975;-36.343;-40.015;-35.9;-35.9;1.236
26-Jul-2013;101.330;1.946;144.100;152.200;152.900;152.900;105.000;3.284;222.400;226.200;224.500;224.500;98.150;4.630;262.300;252.500;268.100;268.100;99.705;0.159;-37.300;-33.200;-33.800;98.153;0.645;-45.600;-44.800;-46.500;98.492;1.666;-29.100;-29.100;-30.800;106.950;0.010;-13.745;-19.953;-19.2;-19.2;111.95;0.272;-29.677;-34.157;-32.5;-32.5;126.44;1.045;-36.154;-39.018;-35.2;-35.2;1.233
02-Aug-2013;101.360;1.896;138.500;146.300;146.900;146.900;105.110;3.216;213.700;218.600;216.500;216.500;98.460;4.584;256.600;248.400;262.900;262.900;99.708;0.159;-37.800;-31.700;-32.300;98.147;0.651;-46.800;-45.600;-47.300;98.619;1.658;-30.400;-30.300;-31.900;106.840;0.055;-12.025;-18.125;-17.4;-17.4;111.92;0.286;-28.875;-33.417;-31.8;-31.8;126.48;1.061;-34.869;-36.86;-33.2;-33.2;1.234
09-Aug-2013;101.470;1.830;132.600;142.100;142.600;142.600;101.510;3.421;218.700;216.600;220.600;220.600;99.220;4.487;246.200;239.400;252.300;252.300;99.707;0.168;-36.000;-30.300;-30.900;98.088;0.670;-45.000;-43.900;-45.600;98.418;1.682;-29.600;-29.300;-31.000;106.790;0.017;-14.765;-20.81;-20;-20;111.95;0.264;-31.842;-34.241;-32.5;-32.5;127.33;0.984;-42.522;-45.235;-40.7;-40.7;1.231
16-Aug-2013;101.650;1.698;117.000;125.900;126.100;126.100;101.960;3.322;195.900;195.000;198.300;198.300;100.210;4.364;216.600;212.500;223.100;223.100;99.602;0.224;-34.500;-28.400;-29.000;97.459;0.812;-42.100;-40.800;-42.600;96.689;1.877;-26.100;-26.500;-28.400;106.650;0.058;-13.985;-19.534;-18.8;-18.8;111.81;0.285;-34.308;-38.74;-36.9;-36.9;126.46;1.035;-46.675;-50.868;-45.9;-45.9;1.235
23-Aug-2013;101.500;1.787;122.900;132.000;132.400;132.400;101.590;3.411;195.500;194.300;198.200;198.200;99.460;4.461;220.700;215.100;226.700;226.700;99.917;0.291;-37.000;-35.400;-36.100;97.081;0.895;-42.100;-41.600;-43.600;96.213;1.932;-26.100;-26.700;-28.700;106.560;0.073;-16.927;-19.549;-18.8;-18.8;111.52;0.36;-33.17;-38.339;-36.6;-36.6;125.5;1.158;-41.447;-45.452;-41.3;-41.3;1.233
30-Aug-2013;101.380;1.831;129.900;140.000;140.500;140.500;101.100;3.510;213.400;210.900;215.600;215.600;98.900;4.535;234.500;228.200;241.300;241.300;100.004;0.248;-36.900;-35.600;-36.200;97.423;0.822;-43.100;-42.300;-44.200;96.833;1.855;-27.100;-27.700;-29.600;106.600;0.013;-14.407;-22.095;-21.3;-21.3;111.76;0.275;-34.16;-38.438;-36.6;-36.6;126.07;1.086;-43.25;-44.577;-40.3;-40.3;1.229
06-Sep-2013;101.450;1.785;124.700;133.300;133.600;133.600;101.230;3.478;201.700;199.400;203.800;203.800;98.910;4.528;226.500;219.500;232.100;232.100;99.979;0.266;-37.100;-36.400;-37.100;99.935;1.015;-44.100;-43.200;-44.500;96.079;1.947;-26.800;-27.000;-28.900;106.500;0.028;-15.42;-22.19;-21.4;-21.4;111.62;0.273;-37.252;-41.7;-39.7;-39.7;125.33;1.117;-41.186;-45.618;-41.4;-41.4;1.236
13-Sep-2013;101.450;1.763;124.700;135.700;135.900;135.900;101.710;3.378;196.900;194.600;198.300;198.300;99.320;4.490;225.200;218.700;230.900;230.900;100.051;0.229;-37.000;-35.700;-36.200;100.049;0.990;-40.600;-40.800;-42.000;100.236;1.975;-23.300;-23.700;-24.900;106.400;0.043;-16.197;-22.892;-22.1;-22.1;111.53;0.296;-34.508;-38.709;-36.9;-36.9;125.14;1.169;-38.07;-40.469;-36.8;-36.8;1.236
20-Sep-2013;101.800;1.486;100.400;106.200;106.100;106.100;102.790;3.119;174.500;174.900;176.900;176.900;100.650;4.305;205.900;202.700;212.300;212.300;100.075;0.214;-35.900;-33.200;-33.600;100.295;0.939;-41.300;-41.200;-42.300;100.480;1.953;-26.700;-26.000;-27.200;106.320;0.059;-10.089;-17.613;-17;-17;111.64;0.263;-33.965;-37.604;-35.8;-35.8;125.69;1.12;-38.5;-41.172;-37.4;-37.4;1.231
27-Sep-2013;101.680;1.587;111.400;119.800;119.600;119.600;102.420;3.224;198.900;198.400;200.900;200.900;100.260;4.368;229.600;224.600;235.500;235.500;100.147;0.174;-36.000;-33.300;-33.600;101.007;0.795;-43.700;-42.400;-43.300;101.984;1.780;-27.500;-26.600;-27.500;106.240;0.047;-11.11;-15.821;-15.3;-15.3;111.75;0.218;-30.754;-35.392;-33.6;-33.6;126.11;1.021;-39.507;-42.492;-38.4;-38.4;1.225
04-Oct-2013;101.960;1.382;91.900;97.500;97.000;97.000;102.980;3.106;180.400;180.300;182.100;182.100;101.490;4.218;206.600;204.200;212.700;212.700;100.143;0.175;-37.800;-35.800;-36.200;100.718;0.850;-43.400;-43.600;-44.600;101.488;1.833;-28.700;-29.200;-30.400;106.240;0.034;-11.31;-16.257;-15.7;-15.7;111.78;0.218;-30.217;-35.427;-33.7;-33.7;126.16;1.066;-36.721;-39.439;-35.7;-35.7;1.230
11-Oct-2013;101.880;1.441;95.900;101.900;101.400;101.400;102.610;3.181;188.600;188.200;190.500;190.500;100.720;4.305;215.500;211.400;221.200;221.200;100.120;0.187;-36.800;-34.100;-34.500;100.720;0.853;-43.400;-43.100;-44.100;101.241;1.860;-26.800;-26.500;-27.600;106.210;-0.007;-9.72;-17.392;-16.8;-16.8;111.8;0.184;-29.462;-35.5;-33.7;-33.7;126.18;1.051;-35.422;-39.123;-35.4;-35.4;1.235
18-Oct-2013;102.010;1.306;84.210;91.600;91.040;91.040;103.160;3.046;179.940;180.550;181.940;181.940;100.990;4.269;214.410;211.900;221.320;221.320;100.125;0.181;-34.140;-31.880;-32.300;100.910;0.812;-42.270;-42.050;-42.960;101.467;1.836;-25.420;-25.420;-26.460;106.110;0.009;-11.45;-19.4;-18.71;-18.71;111.74;0.194;-31.69;-36.47;-34.66;-34.66;125.97;1.041;-37.3;-39.9;-36.06;-36.06;1.234
25-Oct-2013;102.090;1.237;76.450;83.720;83.140;83.140;103.870;2.908;170.760;172.610;173.090;173.090;101.970;4.155;211.470;209.720;217.530;217.530;100.114;0.189;-35.620;-33.090;-33.580;101.088;0.773;-41.420;-41.580;-42.390;102.196;1.754;-26.030;-26.220;-27.140;106.020;0.025;-7.29;-16.85;-16.25;-16.25;111.81;0.17;-30.91;-34.6;-32.86;-32.86;126.5;0.991;-35.33;-38.61;-34.8;-34.8;1.232
01-Nov-2013;102.312;1.070;66.070;72.120;71.480;71.480;104.602;2.744;166.000;167.930;167.520;167.520;103.105;4.015;204.050;204.420;210.750;210.750;100.245;0.117;-34.830;-31.020;-31.470;101.615;0.664;-41.400;-40.880;-41.520;102.740;1.693;-24.830;-24.780;-25.590;105.950;0.017;-6.76;-14.17;-13.66;-13.66;111.7;0.182;-24.32;-29.67;-28.19;-28.19;126.55;0.987;-34.64;-37.86;-34.14;-34.14;1.230
08-Nov-2013;102.291;1.026;64.710;71.360;70.730;70.730;104.528;2.764;165.490;167.540;167.330;167.330;102.276;4.115;207.950;206.600;214.390;214.390;100.254;0.111;-32.450;-28.990;-29.420;101.482;0.693;-40.300;-39.940;-40.620;102.120;1.763;-24.500;-24.200;-25.120;105.850;0.034;-3.3;-8.91;-8.59;-8.59;111.78;0.152;-25.7;-30.68;-29.13;-29.13;126.61;0.975;-39.66;-40.28;-36.34;-36.34;1.231
15-Nov-2013;102.358;0.999;62.390;69.000;68.400;68.400;105.090;2.644;159.080;161.680;160.840;160.840;102.589;4.084;210.410;209.600;217.040;217.040;99.738;0.128;-33.320;-32.510;-33.180;101.673;0.650;-38.540;-39.030;-39.630;102.580;1.709;-23.900;-23.700;-24.520;105.930;-0.059;-13.71;-20.15;-19.41;-19.41;111.6;0.181;-24.29;-27.27;-25.91;-25.91;126.72;0.959;-39.37;-41.45;-37.37;-37.37;1.235
22-Nov-2013;102.329;0.989;62.730;69.790;69.250;69.250;105.417;2.565;150.700;153.510;152.400;152.400;102.285;4.114;211.540;210.990;218.840;218.840;99.720;0.138;-31.230;-32.610;-33.260;101.489;0.689;-34.790;-35.500;-36.080;102.222;1.749;-21.190;-21.010;-21.790;105.900;-0.086;-16.52;-24.95;-24.03;-24.03;111.7;0.145;-23.25;-26.75;-25.4;-25.4;127.1;0.916;-42.28;-45.4;-40.89;-40.89;1.229
29-Nov-2013;102.232;1.037;67.860;75.010;74.530;74.530;104.792;2.693;166.690;168.790;168.140;168.140;102.179;4.127;217.400;215.930;223.970;223.970;99.760;0.119;-30.170;-30.470;-31.040;101.640;0.655;-34.970;-35.520;-36.060;102.720;1.693;-22.770;-22.840;-23.600;105.840;-0.096;-15.56;-22.48;-21.66;-21.66;111.76;0.119;-23.35;-28.27;-26.82;-26.82;127.4;0.881;-42.25;-45.34;-40.76;-40.76;1.231
06-Dec-2013;102.053;1.157;75.370;79.590;79.250;79.250;104.304;2.795;167.410;168.330;168.260;168.260;101.716;4.185;213.090;210.680;219.190;219.190;99.580;0.211;-27.120;-28.300;-28.850;100.913;0.804;-30.090;-30.870;-31.500;101.427;1.838;-18.600;-18.990;-19.780;105.830;-0.137;-21.68;-31.77;-30.63;-30.63;111.59;0.145;-27.3;-32.59;-30.98;-30.98;126.42;0.973;-44.14;-47.13;-42.62;-42.62;1.222
13-Dec-2013;102.088;1.099;65.830;75.450;75.110;75.110;104.792;2.686;157.580;159.780;159.180;159.180;102.354;4.104;208.130;207.430;214.810;214.810;99.510;0.248;-25.980;-24.710;-25.190;100.851;0.815;-27.840;-27.460;-28.010;101.488;1.826;-15.340;-15.690;-16.310;105.750;-0.134;-23.21;-27.71;-26.73;-26.73;111.59;0.133;-27.38;-32.15;-30.56;-30.56;126.22;0.988;-41.45;-44.2;-39.99;-39.99;1.222
20-Dec-2013;101.970;1.157;72.990;72.000;71.610;71.610;104.539;2.735;157.870;158.580;158.260;158.260;102.073;4.139;206.930;204.840;212.480;212.480;99.560;0.226;-27.960;-28.320;-28.750;100.569;0.877;-26.640;-26.630;-27.230;101.161;1.866;-16.930;-16.940;-17.660;105.600;-0.100;-21.67;-29.22;-28.22;-28.22;111.24;0.197;-26.99;-31.79;-30.29;-30.29;125.44;1.059;-43.11;-43.88;-39.86;-39.86;1.225
27-Dec-2013;101.831;1.251;83.570;86.620;86.310;86.310;104.151;2.817;159.170;161.090;161.260;161.260;101.296;4.235;209.630;206.440;215.330;215.330;99.540;0.238;-27.520;-25.010;-25.390;100.187;0.959;-25.700;-25.460;-26.120;100.420;1.951;-16.070;-16.520;-17.300;105.550;-0.109;-23.41;-29.09;-28.12;-28.12;111.13;0.212;-27.68;-32.46;-30.96;-30.96;125.07;1.092;-41.29;-44.17;-40.2;-40.2;1.225
03-Jan-2014;102.264;0.882;46.530;49.990;49.650;49.650;105.940;2.425;121.890;124.900;123.670;123.670;103.994;3.898;176.580;177.740;182.420;182.420;99.590;0.214;-29.380;-28.140;-28.560;100.343;0.926;-26.330;-26.540;-27.190;100.480;1.944;-15.920;-16.520;-17.300;105.520;-0.125;-27.5;-30.05;-29.03;-29.03;111.13;0.203;-29.26;-31.94;-30.45;-30.45;125.18;1.077;-40.8;-42.32;-38.48;-38.48;1.230
10-Jan-2014;104.374;1.291;72.860;72.210;71.200;71.200;106.433;2.315;116.010;119.900;118.290;118.290;104.708;3.813;172.940;174.870;178.700;178.700;99.640;0.190;-30.740;-27.810;-28.230;100.779;0.832;-31.070;-31.120;-31.770;101.340;1.847;-21.380;-21.330;-22.220;105.590;-0.086;-22.39;-25.16;-24.5;-24.5;113.88;0.363;-35.17;-40.08;-37.84;-37.84;100.22;1.227;-35.22;-37.48;-39.32;-39.32;1.234
17-Jan-2014;104.403;1.264;73.320;73.030;71.970;71.970;106.723;2.247;117.570;120.710;118.790;118.790;105.595;3.705;170.420;173.780;176.530;176.530;99.680;0.170;-30.470;-29.560;-30.020;100.777;0.843;-31.230;-31.590;-32.290;102.134;1.755;-21.790;-22.040;-22.830;105.580;-0.105;-21.42;-26.43;-25.74;-25.74;114.19;0.3;-38.15;-42.63;-40.16;-40.16;100.98;1.149;-38.33;-40.33;-42.11;-42.11;1.232
24-Jan-2014;104.161;1.354;83.870;83.780;82.660;82.660;106.296;2.333;129.300;133.260;131.370;131.370;104.945;3.782;184.850;188.100;191.500;191.500;99.770;0.123;-34.560;-33.340;-33.910;101.247;0.748;-35.170;-35.720;-36.380;103.020;1.654;-24.260;-24.020;-24.720;105.520;-0.100;-16.95;-22.8;-22.22;-22.22;114.58;0.222;-36.69;-42.07;-39.53;-39.53;101.93;1.052;-38.77;-40.89;-42.41;-42.41;1.223
31-Jan-2014;104.435;1.219;75.110;75.940;74.760;74.760;106.857;2.211;125.410;129.620;127.300;127.300;105.845;3.675;181.900;186.140;188.500;188.500;99.865;0.073;-34.470;-31.600;-32.140;101.726;0.651;-37.270;-37.000;-37.550;100.855;1.658;-23.410;-23.290;-24.330;105.540;-0.129;-17.17;-22.65;-22.09;-22.09;114.94;0.151;-36.69;-41.48;-38.87;-38.87;102.59;0.985;-36.26;-39.33;-40.61;-40.61;1.222
07-Feb-2014;104.494;1.174;70.330;71.070;69.920;69.920;107.320;2.101;114.810;119.390;116.890;116.890;101.771;3.593;168.640;166.730;173.430;173.430;99.813;0.102;-32.190;-27.680;-28.200;101.647;0.665;-35.000;-35.270;-35.810;100.810;1.662;-22.290;-22.140;-23.120;105.420;-0.098;-14.12;-20.68;-20.19;-20.19;114.6;0.201;-32.36;-36.84;-34.57;-34.57;102.25;1.019;-33.51;-36.5;-37.76;-37.76;1.224
14-Feb-2014;104.423;1.192;72.940;72.480;71.330;71.330;107.207;2.122;117.440;121.440;118.960;118.960;101.770;3.591;166.530;164.660;171.300;171.300;100.275;0.116;-33.200;-33.480;-34.060;101.573;0.682;-32.780;-33.500;-34.030;100.572;1.687;-20.320;-20.820;-21.790;105.380;-0.103;-15.84;-21.85;-21.34;-21.34;114.39;0.229;-29.88;-34.41;-32.33;-32.33;102.09;1.035;-33.95;-36.35;-37.66;-37.66;1.222
21-Feb-2014;104.487;1.143;68.660;67.310;66.190;66.190;107.217;2.111;116.920;120.730;118.240;118.240;102.067;3.556;164.860;162.690;168.940;168.940;100.259;0.123;-31.880;-32.690;-33.230;101.631;0.666;-34.120;-33.990;-34.500;100.774;1.667;-21.800;-22.110;-23.100;105.340;-0.108;-15.48;-20.97;-20.49;-20.49;114.42;0.214;-29.02;-33.23;-31.2;-31.2;102.28;1.015;-34.27;-36.46;-37.73;-37.73;1.219
28-Feb-2014;104.600;1.072;59.500;58.050;57.040;57.040;107.592;2.023;108.490;111.050;108.490;108.490;102.407;3.514;164.910;163.100;168.740;168.740;100.241;0.128;-33.300;-33.370;-33.900;101.608;0.670;-33.930;-33.970;-34.470;101.116;1.628;-21.180;-21.960;-22.860;105.240;-0.091;-15.69;-22.22;-21.72;-21.72;114.32;0.22;-29.21;-33.82;-31.76;-31.76;102.44;0.999;-33.79;-37.06;-38.28;-38.28;1.214
07-Mar-2014;104.893;0.920;40.290;39.240;38.460;38.460;103.516;2.023;95.230;95.240;95.650;95.650;103.716;3.362;146.680;146.660;150.600;150.600;100.138;0.181;-31.770;-32.010;-32.530;101.515;0.688;-33.430;-35.030;-35.570;100.887;1.655;-22.470;-22.630;-23.600;105.110;-0.053;-14.41;-20.69;-20.24;-20.24;114.1;0.25;-29.5;-34.41;-32.36;-32.36;102.07;1.036;-33.2;-35.88;-37.14;-37.14;1.218
14-Mar-2014;104.925;0.886;41.190;39.890;39.080;39.080;103.511;2.021;104.680;104.950;105.290;105.290;103.861;3.345;155.470;155.300;159.210;159.210;100.182;0.158;-31.430;-31.240;-31.720;101.945;0.598;-34.600;-34.350;-34.750;101.868;1.544;-22.960;-23.100;-23.940;105.130;-0.087;-14.68;-21.06;-20.62;-20.62;114.36;0.193;-29.5;-33.77;-31.7;-31.7;102.76;0.965;-33.92;-35.77;-36.83;-36.83;1.213
21-Mar-2014;104.860;0.896;36.270;35.540;34.750;34.750;103.678;1.985;91.950;92.350;92.600;92.600;103.771;3.355;147.790;148.360;152.140;152.140;100.053;0.223;-29.390;-30.130;-30.520;101.459;0.697;-32.770;-33.100;-33.600;101.050;1.634;-22.000;-21.920;-22.810;105.070;-0.082;-15.91;-22.11;-21.64;-21.64;114.08;0.234;-29.25;-33.73;-31.71;-31.71;102.3;1.012;-32.97;-36.02;-37.21;-37.21;1.217
28-Mar-2014;105.004;0.812;33.420;33.730;32.940;32.940;104.287;1.857;88.020;89.270;89.130;89.130;104.756;3.241;146.180;147.510;150.350;150.350;100.195;0.149;-30.740;-28.600;-28.940;101.871;0.611;-32.480;-32.200;-32.580;101.809;1.551;-19.640;-20.010;-20.720;105.020;-0.079;-14.37;-20.66;-20.24;-20.24;114.35;0.177;-31.61;-34.25;-32.15;-32.15;102.98;0.942;-33.88;-36.25;-37.27;-37.27;1.219
04-Apr-2014;105.182;0.702;24.190;23.140;22.540;22.540;104.971;1.715;77.590;78.020;77.550;77.550;105.494;3.153;138.960;141.140;143.230;143.230;100.159;0.167;-28.350;-27.400;-27.720;101.889;0.603;-30.520;-30.520;-30.870;101.790;1.553;-17.340;-17.950;-18.600;104.970;-0.079;-14.38;-18.36;-17.99;-17.99;114.45;0.149;-30.21;-34.82;-32.65;-32.65;103.25;0.914;-33.85;-36;-36.92;-36.92;1.222
11-Apr-2014;105.053;0.741;28.270;28.530;27.870;27.870;104.627;1.781;86.130;86.920;86.540;86.540;105.214;3.185;145.890;147.480;149.820;149.820;100.171;0.160;-29.690;-28.080;-28.440;101.997;0.581;-30.690;-31.750;-32.080;102.210;1.511;-19.630;-20.380;-21.040;104.970;-0.104;-13.92;-21.04;-20.63;-20.63;114.5;0.13;-27.77;-32.29;-30.25;-30.25;103.6;0.878;-32.42;-34.49;-35.26;-35.26;1.216
18-Apr-2014;105.084;0.699;24.050;24.720;24.180;24.180;105.001;1.701;77.540;78.340;77.840;77.840;106.051;3.087;135.540;138.550;140.030;140.030;100.150;0.170;-28.050;-26.220;-26.610;101.924;0.595;-30.420;-30.760;-31.090;102.121;1.515;-18.790;-19.290;-19.920;104.860;-0.078;-12.06;-16.04;-15.73;-15.73;114.01;0.208;-18.39;-22.21;-20.83;-20.83;103.68;0.869;-32.78;-34.03;-34.79;-34.79;1.220
25-Apr-2014;104.963;0.738;26.130;26.610;26.070;26.070;105.052;1.688;75.300;75.740;75.220;75.220;106.262;3.064;136.130;138.610;139.770;139.770;100.143;0.175;-28.670;-26.960;-27.380;101.945;0.587;-32.260;-33.110;-33.470;102.399;1.483;-20.420;-20.470;-21.080;104.760;-0.048;-9.82;-14.17;-13.9;-13.9;114.29;0.148;-22.49;-27.33;-25.62;-25.62;103.83;0.853;-30.37;-33.12;-33.82;-33.82;1.219
02-May-2014;104.910;0.743;30.640;32.510;31.900;31.900;105.163;1.664;77.630;78.600;77.990;77.990;107.000;2.981;128.590;132.640;133.320;133.320;100.216;0.133;-29.580;-25.580;-26.010;102.202;0.528;-32.840;-32.180;-32.460;102.691;1.450;-20.980;-20.830;-21.430;104.680;-0.032;-5.9;-12.77;-12.53;-12.53;114.24;0.147;-22.02;-25.61;-24;-24;104.02;0.833;-31.22;-33.15;-33.83;-33.83;1.218
09-May-2014;104.891;0.726;29.820;31.110;30.530;30.530;105.478;1.592;72.310;73.290;72.560;72.560;107.544;2.917;122.840;127.410;127.670;127.670;100.206;0.137;-28.470;-24.840;-25.280;99.699;0.562;-31.040;-30.540;-31.310;102.628;1.460;-20.850;-20.440;-21.050;104.660;-0.048;-7.58;-15.54;-15.25;-15.25;114.21;0.143;-20.57;-24.93;-23.36;-23.36;104.18;0.816;-31.65;-34.04;-34.67;-34.67;1.220
16-May-2014;104.786;0.755;37.940;35.050;34.410;34.410;105.422;1.599;83.290;83.680;82.760;82.760;107.107;2.964;140.920;144.550;144.950;144.950;100.315;0.097;-28.640;-32.580;-33.120;100.198;0.459;-28.920;-31.020;-31.660;103.751;1.336;-19.080;-20.210;-20.650;104.590;-0.037;-4.19;-9.91;-9.76;-9.76;114.2;0.134;-14.24;-18.95;-17.74;-17.74;104.85;0.748;-26.5;-30.07;-30.47;-30.47;1.222
